country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
2016-Q1,-402.2,-555.1,-34.0,-265.5,32050.2,32050.2,27164.5,27164.5,5828.6,5794.6,4255.1,4093.0,7315.5,6970.6,6617.3,6316.1,5753.4,5505.0,5144.1,4933.7,2526.1,2526.1,2248.4,2231.4,6402.9,6002.2,5656.0,5191.5,16380.1,16020.0,14043.6,13682.2,5845.7,5845.7,5235.5,5235.5,4131.4,4172.1,3152.2,3255.2,36958.1,35911.1,30367.4,29459.2,143644.3,7309565.9,36958.1,35911.1,101.197702008,,2.90241,9.22258,106.001875097,30367.4,29459.2,141944.2,7379474.9,4908.0,3213.4,3221.8,2286.3,865.0,405.0,24816.8,25063.6,19497.4,19395.7,85799.8,4366060.4,21846.5,21450.0,102.581956821,,4.13862,8.84302,106.402510878,17169.1,16605.8,83640.3,4348337.9,11881.3,604600.8,2970.3,2970.3,101.271529232,,-14.65111,7.78949,83.453731526,2328.3,2328.3,11732.2,609938.2,11678.6,11288.3,10498.9,10062.1,40871.1,2079791.1,10438.0,10217.8,99.625601398,,1.31355,9.02542,105.698978786,9346.7,9031.6,41024.7,2132815.4,703.6,703.6,647.3,647.3,1240.6,1240.6,1152.3,1152.3,537.0,537.0,505.0,505.0,27103.5,1379205.6,6928.8,6775.9,100.474090584,,0.90272,-2.24992,98.711174099,6119.8,5888.3,26975.6,1402424.4,29323.9,1492191.9,7331.0,7331.0,98.499147107,,0.17021,-4.15803,96.976780679,6153.8,6153.8,29770.7,1547735.4,19.65155,7312.3,1401.9,1124.4,910.0,1111.8,8342.1
2016-Q2,-555.0,-428.9,-243.4,-84.9,34002.0,34002.0,27987.3,27987.3,5730.9,6069.2,3896.1,4203.2,7463.5,7435.5,6679.6,6609.2,5760.0,5770.3,5120.4,5126.2,2735.4,2735.4,2345.4,2273.6,6071.2,6116.0,5200.5,5198.9,18072.2,18371.2,15066.2,15286.8,7830.0,7830.0,6751.5,6751.5,4171.0,4425.2,3114.2,3336.4,36397.7,37029.6,29650.9,29983.9,148118.6,7463888.1,36397.7,37029.6,102.523974512,,1.78091,8.83672,107.889672224,29650.9,29983.9,144472.1,7510896.6,2347.3,3340.4,1783.6,2309.4,269.2,476.7,25099.2,25535.5,19225.7,19512.5,86888.0,4378398.2,21208.7,21722.0,103.674591918,,0.20093,7.24347,106.616300508,16236.3,16639.1,83808.3,4357074.8,15561.8,784181.1,3890.5,3890.5,103.311760895,,28.39049,2.4293,107.146658589,2989.3,2989.3,15063.0,783102.7,11584.3,11433.2,10191.8,10168.1,42784.3,2155959.1,10859.1,10696.1,99.417322274,,4.90043,13.17615,110.878684965,9535.3,9474.2,43035.1,2237332.6,340.8,340.8,305.6,305.6,725.2,725.2,656.6,656.6,384.4,384.4,351.0,351.0,28695.9,1446023.1,7047.9,7174.0,101.197143033,,5.11861,3.50781,103.763814504,6031.2,6189.7,28356.4,1474209.0,30411.7,1532484.3,7602.9,7602.9,100.1867558,,1.96265,0.40819,98.880091654,6274.5,6274.5,30355.0,1578112.0,19.84469,4600.2,653.6,809.2,827.7,660.5,4564.3
2016-Q3,-800.9,-743.3,-447.2,-419.6,34264.4,34264.4,27919.9,27919.9,4855.6,6200.0,3267.7,4270.6,7255.8,7373.8,6387.7,6501.9,5758.5,5749.6,5089.7,5064.8,2625.0,2625.0,2228.4,2300.1,5946.2,6237.7,5038.2,5304.5,19528.0,19658.5,16036.1,16195.7,8740.5,8740.5,7450.2,7450.2,4841.2,4680.3,3547.7,3441.1,37541.2,38001.9,30357.6,30671.0,152007.7,7622645.5,37541.2,38001.9,102.858845568,,2.29157,9.31263,110.362038778,30357.6,30671.0,147782.8,7683014.0,3242.3,3464.2,2153.7,2358.4,563.5,973.0,26541.7,26557.0,20016.4,20151.9,90629.0,4544724.3,21990.5,22657.3,104.567636372,,3.41482,9.27166,110.257054037,16584.6,17207.3,86670.2,4505861.1,18204.9,912911.0,4551.2,4551.2,105.276128013,,14.80144,2.34107,123.005911439,3431.8,3431.8,17292.5,899013.2,11236.8,11476.3,9815.4,10051.5,42819.7,2147256.5,10450.6,10704.9,100.564523271,,-1.05904,8.94028,109.704437305,9139.3,9373.8,42579.3,2213638.4,340.7,340.7,303.8,303.8,786.2,786.2,676.0,676.0,445.5,445.5,372.3,372.3,29065.9,1457553.1,7208.9,7266.5,103.283235733,,-0.75628,2.39668,102.979071164,6115.2,6142.8,28142.0,1463059.9,32039.0,1606640.6,8009.7,8009.7,100.917372795,,4.58816,-0.10527,103.416869198,6562.4,6562.4,31747.7,1650518.3,19.94159,3327.1,1009.0,491.0,1345.2,773.8,4846.4
2016-Q4,-1045.3,-1073.7,-607.7,-555.2,35381.3,35381.3,28356.1,28356.1,8013.2,6348.2,5492.0,4364.0,7207.1,7536.0,6311.5,6631.8,5549.5,5846.2,4875.5,5143.0,2743.6,2743.6,2324.3,2317.8,6192.4,6347.0,5228.1,5423.1,17417.3,17443.0,14228.3,14286.8,6191.1,6191.1,5323.7,5323.7,5033.8,4904.9,3676.6,3540.0,38750.1,38936.6,30796.2,31089.3,155746.3,7726631.7,38750.1,38936.6,103.970680342,,1.36384,8.59624,111.867203619,30796.2,31089.3,149798.3,7787798.3,3324.1,3589.5,2107.3,2377.0,383.7,360.7,27945.3,27281.0,21063.4,20629.1,93220.6,4624705.6,24097.5,23305.1,105.01758319,,2.41879,10.5213,112.923942306,18165.6,17623.5,88766.6,4614848.4,15391.4,763571.8,3847.8,3847.8,105.409278189,,-15.56153,6.22298,103.864313289,2897.8,2897.8,14601.5,759113.0,11466.4,11663.1,9979.8,10175.2,43534.2,2159748.1,10705.7,10883.6,101.057597132,,1.17258,6.38582,110.990807454,9331.8,9483.8,43078.6,2239595.0,328.4,328.4,291.0,291.0,760.7,760.7,648.0,648.0,432.3,432.3,357.0,357.0,29619.5,1469433.2,7433.3,7404.9,103.605895341,,1.58712,6.93606,104.613468483,6187.9,6240.3,28588.6,1486280.3,33914.4,1682504.8,8478.6,8478.6,103.159457152,,3.5529,10.61767,107.091168912,6795.6,6795.6,32875.7,1709159.6,20.15708,7895.1,816.0,1645.4,717.7,1348.4,7638.6
2017-Q1,-317.0,-472.3,-33.5,-272.0,36004.3,36004.3,29019.5,29019.5,6586.9,6569.2,4604.3,4422.2,8235.9,7817.1,7126.3,6762.1,6269.2,5971.1,5461.9,5213.6,2704.7,2704.7,2266.3,2272.9,7181.7,6690.9,5997.0,5537.4,18476.8,18021.5,15022.6,14584.0,6352.7,6352.7,5404.3,5404.3,4942.3,4977.9,3621.4,3642.3,41227.7,39948.5,32277.3,31337.9,159794.2,7786072.2,41227.7,39948.5,105.826600948,,0.7997,6.37718,112.761800878,32277.3,31337.9,150996.2,7850076.9,5207.6,3727.1,3439.2,2439.0,1845.8,968.0,27545.7,27758.3,20712.9,20724.8,94323.7,4595981.1,23968.6,23580.9,106.81299266,,-0.51742,5.57989,112.339652153,18015.8,17532.4,88307.3,4590970.3,14308.2,697175.8,3577.0,3577.0,105.281029241,,-6.92434,15.83951,96.672392898,2697.1,2697.1,13590.5,706549.4,12153.2,11868.2,10629.8,10222.2,44408.6,2163836.0,11371.2,11102.1,102.437710213,,0.63413,5.67239,111.6946389,9869.3,9543.9,43351.8,2253797.1,370.9,370.9,326.0,326.0,782.0,782.0,760.6,760.6,411.1,411.1,434.6,434.6,30569.6,1489522.6,7797.6,7642.4,105.725922243,,1.1382,7.18561,105.804176971,6549.9,6311.4,28914.0,1503197.2,32458.6,1581566.9,8114.7,8114.7,101.913080582,,-3.12196,6.98213,103.747825986,6583.4,6583.4,31849.3,1655800.3,20.52308,8642.8,2256.9,1789.7,1402.6,1510.6,8682.0
2017-Q2,-1540.1,-1407.4,-1369.0,-1206.6,37075.2,37075.2,29381.1,29381.1,6207.3,6736.5,4133.3,4497.2,7776.7,7796.6,6652.1,6661.0,5884.9,5941.9,5119.9,5191.5,2880.4,2880.4,2354.0,2338.7,6918.3,6970.3,5791.2,5737.2,20210.8,20512.7,16241.6,16375.8,8441.8,8441.8,6941.0,6941.0,4850.8,5100.7,3509.4,3697.7,40089.2,40808.0,31463.4,31983.0,163232.1,7942008.9,40089.2,40808.0,105.922824312,,2.05868,6.66749,115.083209292,31463.4,31983.0,154104.8,8011685.2,2961.2,3891.9,1912.6,2496.4,582.0,758.3,28436.7,28630.2,21265.3,21308.3,96522.7,4696281.0,23588.6,24130.7,106.442079709,,2.68791,8.20037,115.359235484,17632.2,18003.6,90680.9,4714371.3,19392.5,943533.7,4848.1,4848.1,105.930567808,,34.70281,21.53475,130.220427605,3633.1,3633.1,18306.8,951741.9,12610.5,12433.8,10808.7,10782.4,45012.3,2190060.3,11251.6,11253.1,102.896929339,,0.90714,1.64972,112.707869055,9637.1,9630.5,43745.1,2274242.2,544.7,544.7,478.4,478.4,1358.9,1358.9,1171.6,1171.6,814.2,814.2,693.2,693.2,30871.4,1502037.4,7585.2,7717.8,104.772754512,,1.90594,3.90977,107.820743186,6269.3,6431.7,29465.1,1531847.2,36500.9,1775941.8,9125.2,9125.2,98.777781686,,16.02312,21.73479,120.37146891,7638.3,7638.3,36952.6,1921111.3,20.553,7934.2,1396.2,1438.8,1451.5,1444.1,8859.5
2017-Q3,-927.9,-862.4,-856.2,-832.9,37738.0,37738.0,29466.7,29466.7,5511.6,7010.8,3489.6,4563.3,8133.8,8276.2,6924.9,7039.7,6385.6,6384.4,5534.2,5515.5,2812.6,2812.6,2266.5,2379.2,6759.5,7139.7,5579.7,5863.1,21280.0,21517.7,16785.7,17012.5,9148.6,9148.6,7408.3,7408.3,5371.9,5229.4,3797.7,3741.1,41572.5,41993.1,31972.0,32510.2,167972.6,8107962.9,41572.5,41993.1,107.231600592,,1.64816,5.99656,116.979963596,31972.0,32510.2,156644.7,8143730.5,3836.0,4065.9,2356.6,2560.3,1104.8,1002.0,28806.0,29067.7,21073.2,21366.3,97901.7,4725673.7,23763.1,24475.4,107.766288634,,0.1824,4.81838,115.56965526,17389.5,18036.4,90846.3,4722970.5,20171.6,973673.8,5042.9,5042.9,108.673913464,,1.39193,7.33875,132.033009844,3683.6,3683.6,18561.6,964989.5,12589.6,12884.2,10752.9,11065.6,47046.1,2270893.3,11410.9,11761.5,103.149789688,,4.26201,7.11644,117.511491178,9725.4,10040.9,45609.5,2371170.7,591.1,591.1,517.1,517.1,1178.7,1178.7,1027.5,1027.5,587.6,587.6,510.4,510.4,31652.4,1527847.1,7847.6,7913.1,107.566617284,,-0.13315,4.5622,107.677182129,6399.9,6423.1,29425.9,1529807.6,35102.2,1694367.4,8775.5,8775.5,99.996658668,,-5.00429,10.56971,114.347732298,7256.0,7256.0,35103.4,1824973.3,20.71699,6303.0,1692.4,984.7,1512.4,1065.0,7304.8
2017-Q4,-1528.3,-1570.3,-1286.5,-1230.2,39915.7,39915.7,30328.0,30328.0,9149.4,7219.6,5812.2,4625.8,8120.7,8471.9,6836.4,7147.0,6253.4,6570.0,5375.2,5632.3,3064.0,3064.0,2439.9,2419.5,7091.6,7247.7,5786.4,5988.9,19581.7,19590.5,15239.4,15299.2,6824.9,6824.9,5501.2,5501.2,5665.1,5517.9,3951.9,3809.1,43391.9,43275.5,32849.9,33120.8,173101.9,8322967.3,43391.9,43275.5,108.468505666,,1.87848,6.53471,119.177402999,32849.9,33120.8,159587.2,8296708.4,4107.9,4248.8,2386.2,2627.5,1042.4,882.0,30655.4,30050.1,22120.3,21792.2,101275.8,4869474.5,26207.8,25318.9,109.398886942,,1.9026,4.29009,117.768481689,18920.4,18379.6,92574.8,4812829.6,17790.4,855384.7,4447.6,4447.6,110.335540109,,-13.13302,10.42589,114.69308858,3199.9,3199.9,16123.9,838257.3,13222.4,13413.5,11134.1,11320.4,48801.4,2346437.4,12098.9,12200.4,104.128500012,,2.75615,8.79305,120.750287784,10196.4,10317.7,46866.5,2436523.8,578.8,578.8,502.2,502.2,1123.5,1123.5,937.6,937.6,544.7,544.7,435.4,435.4,32520.2,1563613.7,8172.0,8130.0,108.821779773,,1.5566,4.53079,109.35328104,6466.8,6523.1,29883.9,1553620.5,38801.2,1865613.5,9700.3,9700.3,103.445066342,,6.85299,14.09341,122.183969464,7753.3,7753.3,37509.0,1950038.5,20.79809,11515.3,1587.0,2300.0,1317.5,1951.7,11647.1
2018-Q1,-1402.5,-1558.6,-1251.0,-1492.8,40327.8,40327.8,31166.0,31166.0,7430.1,7331.3,4965.1,4713.9,9253.4,8739.8,7703.4,7269.2,7142.4,6769.9,6064.9,5755.1,3247.2,3247.2,2582.7,2505.6,8019.8,7431.6,6526.9,6094.9,20397.1,19848.8,15914.8,15493.9,6856.7,6856.7,5521.5,5521.5,5520.6,5560.5,3866.4,3877.6,45846.9,44823.8,35160.6,33831.8,179295.1,8587025.4,45846.9,44823.8,109.988370122,,2.14651,7.95815,121.735557378,35160.6,33831.8,163012.8,8474798.1,,,,,1858.6,1792.1,30864.6,31014.7,22296.9,22288.9,105745.8,5064512.1,26802.0,26436.5,111.155082683,,2.76404,7.73013,121.023652112,19365.1,18887.6,95133.6,4945858.3,16250.3,778281.7,4062.6,4062.6,109.998167541,,-8.37638,8.70317,105.085954914,2931.8,2931.8,14773.3,768041.6,14526.1,14217.1,12322.6,11849.8,51764.3,2479158.6,13394.5,12941.1,105.11152816,,5.07918,13.59848,126.883411834,11271.8,10841.7,49247.0,2560279.2,661.1,661.1,566.7,566.7,1131.6,1131.6,1050.7,1050.7,470.4,470.4,484.1,484.1,33416.9,1600442.3,8510.4,8354.2,109.815654666,,1.82729,5.24299,111.351483905,6884.1,6642.3,30430.0,1582009.7,39651.2,1899026.9,9912.8,9912.8,100.749784677,,4.92457,23.56982,128.200999879,8135.1,8135.1,39356.2,2046069.5,20.87977,11769.0,2329.0,2281.1,2276.1,2096.8,12785.1
2018-Q2,-1867.5,-1712.2,-1198.0,-1017.0,41742.3,41742.3,31471.4,31471.4,6867.4,7426.4,4331.5,4663.9,8825.7,8884.8,7226.6,7281.4,6761.7,6859.6,5651.4,5772.6,3266.6,3266.6,2513.5,2515.8,7787.8,7864.2,6258.5,6210.0,22782.6,23097.9,17399.8,17540.1,9467.1,9467.1,7359.4,7359.4,5527.7,5766.6,3781.9,3970.8,45693.7,45922.2,33823.0,34274.7,183688.9,8781857.1,45693.7,45922.2,111.227639924,,1.30913,7.16527,123.329229232,33823.0,34274.7,165146.8,8585743.9,,,,,1049.4,280.3,31844.3,31860.5,22617.4,22680.2,107841.3,5155711.4,26403.0,26960.3,111.925816862,,1.27936,6.25242,122.571978927,18744.0,19129.3,96350.7,5009133.5,21765.0,1040548.3,5441.3,5441.3,111.513767253,,32.11535,6.61513,138.834676845,3873.4,3873.4,19517.8,1014700.9,14667.5,14598.8,12123.2,12166.1,53010.8,2534356.7,13366.1,13252.7,106.317587789,,1.2464,13.9804,128.46488434,11021.1,10976.9,49860.8,2592190.5,765.1,765.1,637.6,637.6,1301.4,1301.4,1102.1,1102.1,536.3,536.3,464.5,464.5,35435.9,1694132.5,8703.7,8859.0,110.138280826,,5.73146,9.19378,117.733545181,6842.0,7023.0,32174.0,1672681.9,42284.9,2021568.2,10571.2,10571.2,108.712571364,,-1.16915,5.25928,126.702142444,8040.0,8040.0,38896.0,2022147.9,20.91686,7920.7,1585.7,1215.1,744.8,674.6,6139.5
2018-Q3,-2145.5,-2059.8,-1392.9,-1371.9,42109.4,42109.4,31275.5,31275.5,5917.9,7512.4,3644.0,4698.3,9012.8,9178.3,7268.9,7391.9,7045.0,7053.2,5831.5,5820.4,3163.3,3163.3,2392.2,2557.3,7573.1,8058.2,5977.9,6293.2,24015.3,24377.8,17970.5,18237.6,10365.2,10365.2,7911.4,7911.4,6077.1,5954.3,4081.2,4033.1,46560.2,47041.4,34036.4,34754.3,188165.6,8953617.5,46560.2,47041.4,112.366125169,,1.39922,6.90282,125.054875069,34036.4,34754.3,167457.6,8705877.2,,,,,1102.0,426.5,32759.3,32831.8,22863.4,23068.6,111079.7,5285584.8,27056.9,27769.9,113.150951544,,1.88767,8.06101,124.885731872,18882.6,19490.4,98169.5,5103689.4,22809.6,1085365.2,5702.4,5702.4,113.713598369,,2.77201,8.0663,142.683191597,3980.8,3980.8,20058.8,1042828.5,14844.4,15342.6,12139.4,12573.5,55651.8,2648121.0,13449.4,13913.0,107.473461281,,3.85301,13.53328,133.414646856,10976.8,11399.8,51781.9,2692067.8,797.1,797.1,657.9,657.9,1395.0,1395.0,1162.6,1162.6,597.9,597.9,504.6,504.6,37328.5,1776226.6,9246.4,9332.1,113.2107294,,2.48182,12.05297,120.655479747,7176.3,7197.3,32972.5,1714194.8,45567.6,2168278.1,11391.9,11391.9,109.918318433,,6.58139,18.09671,135.040905933,8569.1,8569.1,41455.9,2155233.4,21.01559,6863.7,1699.8,918.8,931.1,597.3,5930.7
2018-Q4,-2050.5,-2111.4,-1243.7,-1177.7,43895.4,43895.4,31931.0,31931.0,9579.2,7577.1,5891.6,4713.4,8926.4,9287.4,7158.2,7456.1,6851.1,7175.6,5637.6,5875.4,3474.0,3474.0,2609.9,2601.6,7913.8,8045.8,6206.3,6397.0,21915.7,21892.6,16271.3,16358.8,7694.4,7694.4,5868.1,5868.1,6307.6,6152.5,4196.9,4093.6,48730.0,47841.0,34897.6,35268.2,191363.9,9124406.8,48730.0,47841.0,112.610967757,,1.47862,6.48324,126.903959976,34897.6,35268.2,169933.6,8834603.9,,,,,1159.4,-92.1,34026.7,33438.8,23646.9,23308.0,112815.5,5379144.6,29258.6,28203.9,113.493313507,,1.25625,7.3756,126.45461067,20334.0,19735.2,99402.7,5167804.6,19072.4,909389.2,4768.1,4768.1,114.253409982,,-16.77939,3.53005,118.741817392,3312.8,3312.8,16693.1,867848.2,15594.4,15684.6,12586.5,12705.9,57239.8,2729244.0,14222.4,14309.9,108.48108472,,1.89796,12.58507,135.946800837,11506.6,11616.2,52764.7,2743162.1,775.2,775.2,636.1,636.1,1372.0,1372.0,1079.9,1079.9,596.8,596.8,443.8,443.8,39082.4,1863487.0,9831.5,9770.6,113.528856994,,4.40542,15.19623,125.970861136,7448.4,7514.3,34425.1,1789712.3,47528.0,2266178.1,11882.0,11882.0,113.026252949,,1.434,12.1075,136.977388841,8692.0,8692.0,42050.4,2186139.4,20.97275,10681.8,1756.2,1895.3,351.7,1145.6,8698.4
2019-Q1,-1045.3,-1225.3,-539.3,-807.2,44004.2,44004.2,32660.1,32660.1,7934.7,7783.3,4918.9,4710.3,9631.8,9046.3,7845.9,7370.1,7467.9,7037.1,6169.4,5821.5,3617.3,3617.3,2752.3,2593.2,8753.0,8059.4,6944.9,6487.4,22820.4,22165.9,17143.0,16648.0,7768.4,7768.4,6003.3,6003.3,6299.1,6338.1,4194.8,4157.3,48012.8,48192.1,37172.1,35632.0,192768.4,9238251.9,48012.8,48192.1,112.278965667,,1.03178,5.32119,128.213331858,37172.1,35632.0,171687.0,8925757.8,,,,,-841.4,884.4,33878.2,34377.4,23726.3,23797.2,116475.3,5581975.9,29334.5,29118.8,114.7654216,,2.09971,6.68146,129.109794124,20543.9,20149.6,101489.9,5276313.6,18175.1,871025.8,4543.8,4543.8,113.339077457,,-3.93587,8.54761,114.068293069,3182.4,3182.4,16036.0,833690.8,16021.3,15501.6,13100.7,12504.3,56834.5,2723743.9,14646.2,14208.6,109.637224914,,-1.755,5.26272,133.560933947,11900.5,11412.3,51838.7,2695019.6,845.0,845.0,696.1,696.1,1375.1,1375.1,1200.2,1200.2,530.1,530.1,504.1,504.1,38804.9,1859690.5,9881.2,9701.2,114.615980371,,-1.6519,11.26026,123.889945381,7658.1,7390.2,33856.5,1760148.0,43706.3,2094583.6,10926.6,10926.6,110.209001274,,-5.69027,0.76599,129.183003222,8197.4,8197.4,39657.6,2061742.1,20.86632,6184.8,-311.3,701.2,1388.5,998.9,8123.5
2019-Q2,-1867.1,-1719.1,-1746.8,-1568.9,45554.7,45554.7,32930.3,32930.3,7393.8,8064.5,4516.1,4879.6,9027.0,9111.3,7268.6,7344.2,6783.5,6893.9,5653.9,5792.9,3521.3,3521.3,2609.9,2634.5,8526.1,8697.1,6625.2,6684.1,25612.5,26000.1,18535.7,18868.1,10654.2,10654.2,7971.2,7971.2,6432.2,6648.7,3939.3,4212.7,49513.8,49182.0,35546.4,36148.8,196728.0,9398135.5,49513.8,49182.0,112.947356004,,1.45019,5.46783,130.072666485,35546.4,36148.8,174176.8,9055198.1,,,,,764.3,771.7,34830.7,35204.9,23887.3,24206.5,119683.0,5717522.5,29333.4,29920.7,115.866675982,,1.77733,7.20599,131.404502433,20089.1,20507.7,103293.7,5370091.2,21989.2,1050475.1,5497.3,5497.3,114.893816339,,19.34835,-1.94192,136.138623782,3798.2,3798.2,19138.8,994996.2,15785.8,15620.8,12634.2,12771.7,58612.0,2800024.4,14964.7,14653.0,108.999871215,,3.73044,7.8453,138.543343952,11923.8,11838.0,53772.5,2795555.7,339.1,339.1,271.6,271.6,821.1,821.1,710.4,710.4,482.0,482.0,438.9,438.9,37818.8,1806685.8,9306.6,9454.7,114.493335997,,-2.43691,2.66476,120.870856239,7032.2,7210.1,33031.4,1717254.8,44695.0,2135179.1,11173.7,11173.7,105.23595415,,7.09474,9.19168,138.348203798,8779.0,8779.0,42471.2,2208017.4,20.93267,3320.1,1246.4,490.9,1210.6,1302.2,7411.6
2019-Q3,-1331.0,-1248.7,-1328.1,-1326.3,44760.3,44760.3,32597.8,32597.8,6428.1,8266.2,3837.7,4942.0,8700.7,8878.9,7036.2,7156.2,6710.7,6724.9,5623.2,5610.2,3190.9,3190.9,2418.2,2615.4,8197.6,8835.1,6362.8,6655.9,26440.6,26960.2,19305.6,19542.9,11463.1,11463.1,8574.2,8574.2,6779.9,6662.0,4368.7,4312.8,48681.4,49818.3,35499.5,36350.4,199273.3,9451188.3,48681.4,49818.3,113.773984087,,0.55782,4.59268,130.798240183,35499.5,36350.4,175148.4,9105709.9,,,,,-203.5,976.5,35789.9,35852.7,24248.0,24404.9,121132.7,5745117.7,29592.2,30283.2,116.84492052,,0.36396,5.60275,131.882765302,20043.6,20582.4,103669.7,5389636.3,24790.8,1175784.3,6197.7,6197.7,117.01733724,,10.69459,5.61727,150.698085353,4204.4,4204.4,21185.6,1101406.9,14426.0,15071.8,11603.1,12078.2,57390.0,2721910.3,13553.4,14347.5,110.56766826,,-3.47321,0.23745,133.731444045,10890.6,11426.9,51904.9,2698460.2,335.5,335.5,270.1,270.1,872.6,872.6,712.5,712.5,537.1,537.1,442.4,442.4,37420.6,1774795.9,9272.9,9355.2,115.80871805,,-2.17659,-2.00197,118.239988741,7051.4,7053.2,32312.4,1679877.1,42415.6,2011697.4,10603.9,10603.9,104.630546769,,-4.55086,-2.2132,132.052174148,8379.5,8379.5,40538.4,2107533.7,21.08447,954.7,333.6,-96.8,1418.9,1193.0,6614.2
2019-Q4,-1024.6,-1080.6,-1006.7,-945.5,46628.2,46628.2,33007.9,33007.9,10870.9,8551.1,6239.8,5005.9,8535.2,8879.6,6908.4,7190.2,6492.0,6795.5,5441.5,5659.0,3366.7,3366.7,2589.8,2603.0,8600.3,8658.9,6613.5,6744.8,23855.4,23747.7,17269.8,17279.9,8290.8,8290.8,6164.9,6164.9,6964.3,6798.0,4491.4,4370.2,51353.4,50618.7,36033.8,36405.1,202474.8,9459274.2,51353.4,50618.7,115.428355394,,0.15035,3.22365,130.994896077,36033.8,36405.1,175411.7,9119400.4,,,,,-60.3,74.9,37663.5,36449.2,25025.3,24321.1,124526.8,5817677.5,32424.3,31131.7,118.60825778,,1.2736,5.62084,133.56241979,21550.3,20844.5,104990.0,5458278.5,20956.7,979059.9,5239.2,5239.2,119.684330745,,-17.34957,4.89364,124.552618288,3474.9,3474.9,17510.0,910317.6,14775.0,15032.5,11940.3,11970.3,56769.5,2652174.5,13952.2,14192.4,108.867108934,,0.46398,-1.17316,134.35192708,11307.7,11479.9,52145.7,2710980.4,324.5,324.5,261.4,261.4,822.8,822.8,632.5,632.5,498.2,498.2,371.2,371.2,38326.9,1790565.8,9637.7,9581.7,117.327165394,,1.09628,-5.10803,119.536226322,7069.3,7130.5,32666.7,1698293.2,42649.4,1992504.4,10662.3,10662.3,109.161395101,,-3.62228,-7.08767,127.268877782,8076.0,8076.0,39070.0,2031192.9,21.4049,4544.3,437.9,811.5,446.1,1289.8,7169.3
2020-Q1,-957.7,-1132.0,-997.0,-1238.0,46868.1,46868.1,33825.1,33825.1,8991.9,8803.0,5349.6,5115.8,9388.1,8781.2,7563.2,7085.7,7064.8,6636.6,5878.4,5534.9,3707.8,3707.8,2816.4,2581.4,9464.8,8597.7,7299.1,6815.8,24780.2,23980.8,18095.9,17516.2,8403.1,8403.1,6272.1,6272.1,6912.4,6980.0,4524.7,4428.3,51487.3,51416.9,38266.8,36442.1,205667.6,9470267.5,51487.3,51416.9,117.129263319,0.101803164,0.1018,2.27349,131.128253026,38266.8,36442.1,175590.3,9128684.3,,,,,638.8,2467.2,36288.9,37066.0,24317.7,24545.7,124471.7,5731481.1,31103.7,31117.9,119.802323991,-1.040547244,-1.04055,2.37228,132.172639712,20879.1,20627.6,103897.5,5401482.5,20740.6,955032.1,5185.2,5185.2,119.704563231,-1.047744766,-1.04774,8.04722,123.247624749,3438.5,3438.5,17326.5,900779.8,15517.4,14779.2,12478.9,11836.2,56043.9,2580623.8,14733.5,14011.0,110.348196043,-2.60325627,-2.60326,-2.02644,130.854402114,11803.7,11181.0,50788.2,2640406.7,353.2,353.2,282.4,282.4,783.8,783.8,675.1,675.1,430.7,430.7,392.8,392.8,36521.3,1681675.1,9304.7,9130.3,118.187453723,-5.404735073,-5.40474,-8.72899,113.075609973,6986.1,6745.1,30901.1,1606505.0,41049.4,1890178.5,10262.3,10262.3,106.288495225,-1.1499843,-1.14998,-2.61466,125.805305668,7983.1,7983.1,38620.7,2007834.5,21.71719,8939.5,1069.5,1881.7,2860.0,2150.6,11297.6
