country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
2009-Q1,46229.4,63611.6,11557.3,15902.9,225.5,18773.6,28207.3,4693.4,7051.8,45735.136108,11433.784027,30829.531448,7707.382862,232681.40358,58170.350895,135318.75273,33829.688183,169063.0957,42265.773925,99731.97959,24932.994898,49062.58916,12265.64729,18881.38821,4720.347053,234185.1443,58546.286075,128528.3963,32132.099075,602432.9832,150608.2458,297969.9051,74492.476275,929912.1121,232478.028025,482999.5775,120749.894375,152468.9501,38117.237525,85306.14368,21326.53592,215778.8888,53944.7222,84135.36512,21033.84128,1112307.488,278076.872,578553.0442,144638.26105,1112307.5,1162755.1,654943.0,278076.9,290688.8,192.4,23.3,-3.654868564,-6.960736094,83.8,578553.0,604353.8,144638.3,151088.5,4987797.0,726390.8,182395.3763,45598.844075,95553.46678,23888.366695,,,,,914508.1,928035.8,228627.0,232009.0,194.0,476274.2,478455.7,119068.6,119613.9,745582.8,747530.0,421059.9,186395.7,186882.5,183.3,24.3,-4.986795271,-7.015235318,78.3,410435.2,407821.3,102608.8,101955.3,3071002.0,447241.0,168925.3,183012.2,103085.0,42231.3,45753.0,259.1,23.3,0.575502221,3.39210915,73.0,65839.1,70634.4,16459.8,17658.6,786434.6,114531.3,151570.0,170407.4,37892.5,42601.9,83505.2,20876.3,171002.4,178942.5,100792.6,42750.6,44735.6,172.7,26.3,-13.398557703,-25.723347204,73.6,95500.6,103638.4,23875.1,25909.6,681681.7,99275.8,171002.4,42750.6,95500.6,103638.4,23875.1,25909.6,104812.7,26203.2,49448.5,12362.1,51412.6,12853.2,36840.4,9210.1,13926.3,3481.6,8690.2,2172.6,850.8,212.7,521.5,130.4,-19432.4,-4858.1,-11995.4,-2998.8,-19432.4,-19432.4,-4858.1,-4858.1,-11995.4,-2998.8,,,,,204977.7,231752.4,130538.8,51244.4,57938.1,162.0,34.3,-0.876053228,-6.796153107,105.9,127658.2,143068.5,31914.6,35767.1,674787.5,98271.7,158748.3,168140.8,94708.4,39687.1,42035.2,146.4,36.8,-11.66700596,-21.17528486,65.2,108884.6,114861.2,27221.1,28715.3,457066.2,66564.2,1.77535,0.0,0.0,0.0,0.0,230957.4
2009-Q2,97639.8,73553.5,24409.9,18388.4,257.5,43122.2,28563.2,10780.5,7140.8,95899.999645,23974.999911,60569.774841,15142.44371,253674.93859,63418.734648,145779.76461,36444.941153,189629.8562,47407.46405,110280.7814,27570.19535,49332.82571,12333.206427,18156.6805,4539.170125,247806.6281,61951.657025,134043.2767,33510.819175,654028.2607,163507.065175,308225.33581,77056.333953,1052936.025,263234.00625,532731.5557,133182.888925,167025.1631,41756.290775,87405.77325,21851.443312,239196.4695,59799.117375,86776.28586,21694.071465,1251464.728,312866.182,631197.7519,157799.437975,1251464.7,1190391.6,640976.1,312866.2,297597.9,201.4,24.4,-2.196738264,-9.528438393,81.9,631197.8,591077.8,157799.4,147769.4,4878228.2,710433.8,198528.7033,49632.175825,98466.19611,24616.549028,,,,,975104.1,929936.3,243776.0,232484.1,199.1,495327.8,467151.8,123832.0,116788.0,783242.4,739080.1,397963.7,195810.6,184770.0,187.1,24.8,-3.118032215,-10.33862577,75.8,423959.3,395105.3,105989.8,98776.3,2975247.2,433295.9,191861.7,192064.9,103418.9,47965.4,48016.2,266.6,23.9,1.999177753,3.690045804,74.4,71368.5,72046.5,17842.1,18011.6,802156.8,116821.0,178720.9,175721.4,44680.2,43930.3,92747.7,23186.9,183569.7,179001.7,96384.9,45892.4,44750.4,182.4,27.7,-5.326578839,-30.860325979,69.6,99870.8,98118.0,24967.7,24529.5,645371.4,93987.8,183569.7,45892.4,99870.8,98118.0,24967.7,24529.5,107913.3,26978.3,49992.9,12498.2,57519.6,14379.9,38705.4,9676.3,17282.7,4320.7,10647.0,2661.7,854.0,213.5,525.5,131.4,-4848.8,-1212.2,-7123.0,-1780.8,-4848.8,-4848.8,-1212.2,-1212.2,-7123.0,-1780.8,,,,,262406.9,238846.8,128609.0,65601.7,59711.7,174.8,37.1,-4.493656549,-1.205643729,101.1,147851.6,136639.5,36962.9,34159.9,644464.8,93855.7,164767.2,165293.3,89003.5,41191.8,41323.3,152.9,38.4,-5.907047584,-28.464149257,61.3,104729.5,108076.3,26182.4,27019.1,430067.1,62632.2,1.85715,0.0,0.0,0.0,0.0,241055.0
2009-Q3,49975.7,57203.7,12493.9,14300.9,501.7,8491.5,11401.7,2122.9,2850.4,53508.13514,13377.033785,30197.261682,7549.315421,273697.15969,68424.289923,150196.49695,37549.124238,202853.9094,50713.47735,115427.8033,28856.950825,56308.63336,14077.15834,19838.37412,4959.59353,258272.5225,64568.130625,135545.2318,33886.30795,681938.5614,170484.64035,312585.31225,78146.328063,1065452.49,266363.1225,512817.445,128204.36125,177899.9872,44474.9968,87818.77087,21954.692717,245766.0517,61441.512925,89221.30958,22305.327395,1269734.745,317433.68625,610519.8546,152629.96365,1269734.7,1270875.8,665694.5,317433.7,317718.9,206.9,25.1,3.925190013,-6.719158022,85.1,610519.9,614278.7,152630.0,153569.7,5069707.9,738319.7,204282.2558,51070.56395,97702.40958,24425.602395,,,,,1010846.8,1009855.9,252711.7,252464.0,201.1,493649.1,502157.8,123412.3,125539.5,811737.1,807202.0,422818.6,202934.3,201800.5,188.9,25.1,8.137689904,-1.949834802,82.0,419318.0,427257.8,104829.5,106814.4,3217363.6,468556.2,199109.7,203335.7,106508.8,49777.4,50833.9,271.5,24.4,3.960700959,6.615811849,77.4,74331.0,74900.0,18582.8,18725.0,833927.8,121447.9,208912.2,211470.6,52228.1,52867.7,108379.3,27094.8,207506.7,199959.4,104740.3,51876.7,49989.9,193.4,29.4,5.389229021,-22.995421271,73.4,108714.1,103405.8,27178.5,25851.5,680152.0,99053.0,207506.7,51876.7,108714.1,103405.8,27178.5,25851.5,123527.0,30881.8,56070.2,14017.6,64854.3,16213.6,42303.8,10575.9,18187.4,4546.9,9808.3,2452.1,937.9,234.5,531.7,132.9,1405.6,351.4,-334.8,-83.7,1405.6,1405.6,351.4,351.4,-334.8,-83.7,,,,,245558.2,242424.4,126983.8,61389.6,60606.1,190.4,40.4,-6.802742307,-22.696844539,94.2,131625.1,127344.2,32906.3,31836.1,600623.6,87471.0,195582.6,185220.7,97020.0,48895.6,46305.2,159.8,40.1,7.278496793,-19.603399567,65.8,123133.6,115942.6,30783.4,28985.6,461369.5,67190.9,1.9091,0.0,0.0,0.0,0.0,199010.4
2009-Q4,58977.8,58453.8,14744.5,14613.5,548.3,8445.8,10660.9,2111.4,2665.2,68101.092185,17025.273046,28836.740706,7209.185177,289992.10667,72498.026668,154408.43184,38602.10796,216351.2098,54087.80245,119600.3764,29900.0941,57366.3116,14341.5779,19386.76388,4846.69097,271208.2377,67802.059425,137979.761,34494.94025,722484.949,180621.23725,315554.72604,78888.68151,1137944.459,284486.11475,518186.6625,129546.665625,189683.3049,47420.826225,89319.47463,22329.868657,261593.4064,65398.3516,88255.49041,22063.872602,1358210.114,339552.5285,615220.8549,153805.213725,1358210.1,1367694.7,681458.6,339552.5,341923.7,218.6,26.5,1.872533661,-0.238941827,86.7,615220.9,625781.3,153805.2,156445.3,5164639.9,752145.0,220265.6547,55066.413675,97034.19245,24258.548113,,,,,1037109.4,1069740.4,259277.4,267435.1,215.6,478795.9,496281.7,119699.0,124070.4,803128.6,849878.9,423455.1,200782.2,212469.7,202.4,26.9,-1.721752657,-2.172397872,80.6,396373.4,419901.5,99093.3,104975.4,3161968.5,460488.8,233980.8,215464.8,107356.1,58495.2,53866.2,282.1,25.3,1.976239653,8.756963408,78.9,82422.6,76380.2,20605.6,19095.1,850408.2,123848.0,262122.8,243726.5,65530.7,60931.6,127979.1,31994.8,215718.3,219893.4,109562.6,53929.6,54973.3,201.0,30.6,5.780874361,-8.597815347,77.6,110460.3,109383.6,27615.1,27345.9,719470.7,104779.1,215718.3,53929.6,110460.3,109383.6,27615.1,27345.9,129210.0,32302.5,57068.1,14267.0,66380.5,16595.1,42675.0,10668.8,19135.5,4783.9,10195.0,2548.7,992.2,248.1,522.2,130.6,46404.6,11601.1,17518.8,4379.7,46404.6,46404.6,11601.1,11601.1,17518.8,4379.7,,,,,263486.2,263405.4,131242.6,65871.5,65851.3,191.3,40.6,8.098740504,-4.62499555,101.9,137574.8,137657.5,34393.7,34414.4,649266.5,94555.0,204508.3,204951.6,102117.8,51127.1,51237.9,161.4,40.6,9.534102508,-2.334296987,72.0,129129.0,126996.7,32282.2,31749.2,505356.9,73596.9,2.00701,0.0,0.0,0.0,0.0,288882.8
2010-Q1,32669.6,54144.1,8167.4,13536.0,2084.3,-6270.7,2597.7,-1567.7,649.4,79953.863769,19988.465942,33941.704196,8485.426049,303139.63662,75784.909155,145518.35883,36379.589708,224505.6264,56126.4066,109908.2391,27477.059775,64081.57865,16020.394663,20235.0224,5058.7556,298592.2335,74648.058375,137938.2369,34484.559225,747809.7109,186952.427725,314007.72741,78501.931852,1194984.79,298746.1975,513702.8129,128425.703225,182641.7013,45660.425325,87670.51326,21917.628315,266575.7761,66643.944025,88398.97725,22099.744312,1418857.95,354714.4875,611607.3366,152901.83415,1418858.0,1483356.8,704412.1,354714.5,370839.2,230.1,27.9,3.037444927,6.690648341,89.4,611607.3,644789.0,152901.8,161197.3,5321513.0,774991.0,223873.16,55968.29,97904.52371,24476.130927,,,,,1164293.4,1180068.1,291073.3,295017.0,230.0,510030.3,513101.3,127507.6,128275.3,955921.1,956083.2,454022.0,238980.3,239020.8,218.6,29.0,4.169055555,7.254659496,83.9,439461.2,437407.4,109865.3,109351.8,3293792.7,479686.8,208372.3,225494.8,107082.3,52093.1,56373.7,297.9,26.8,-0.898506449,7.163049349,78.2,70569.0,75693.9,17642.3,18923.5,842767.3,122735.2,221894.9,250881.7,55473.7,62720.4,107847.8,26961.9,223217.9,233882.1,111065.3,55804.5,58470.5,197.7,30.1,8.132194981,14.126492474,83.9,108785.9,118278.9,27196.5,29569.7,777979.5,113299.9,223217.9,55804.5,108785.9,118278.9,27196.5,29569.7,136394.8,34098.7,55352.1,13838.0,64627.3,16156.8,41050.7,10262.7,21085.2,5271.3,11885.3,2971.3,1110.5,277.6,497.8,124.4,-1322.9,-330.7,-938.1,-234.5,-1322.9,-1322.9,-330.7,-330.7,-938.1,-234.5,,,,,245386.5,279613.3,132782.0,61346.6,69903.3,197.2,41.8,3.013066885,-0.882964889,104.9,124821.3,141805.2,31205.3,35451.3,668829.3,97404.0,212716.9,225469.2,107070.2,53179.2,56367.3,162.0,40.7,9.615114416,21.196358469,79.0,131091.9,139207.5,32773.0,34801.9,553947.6,80673.4,2.10581,0.0,0.0,0.0,0.0,292091.7
2010-Q2,82173.8,46771.7,20543.4,11692.9,736.9,24324.3,6347.0,6081.1,1586.8,175855.312738,43963.828185,108292.461152,27073.115288,341448.98977,85362.247442,159628.06739,39907.016848,258857.2972,64714.3243,123636.5479,30909.136975,69740.60808,17435.15202,20775.17495,5193.793738,332698.9508,83174.7377,150511.1734,37627.79335,837751.7733,209437.943325,332612.78508,83153.19627,1424796.684,356199.171,621308.4886,155327.12215,206100.2986,51525.07465,90793.29556,22698.32389,298952.5239,74738.130975,91308.31612,22827.07903,1686066.954,421516.7385,733730.774,183432.6935,1686067.0,1604816.5,737127.9,421516.7,401204.1,238.2,28.9,4.467587694,13.960561885,93.4,733730.8,673595.5,183432.7,168398.9,5559256.2,809614.4,261270.2707,65317.567675,112422.2853,28105.571325,,,,,1315855.1,1259969.6,328963.8,314992.4,235.8,564483.0,534338.4,141120.8,133584.6,1074344.7,1018524.5,467830.9,268586.2,254631.1,223.0,29.6,4.429000951,15.609717624,87.6,487297.6,456780.2,121824.4,114195.0,3439674.9,500932.2,241510.4,240568.3,110498.4,60377.6,60142.1,310.2,27.9,2.462951532,7.650302418,80.1,77185.4,77558.3,19296.4,19389.6,863524.2,125758.1,288038.1,281340.3,72009.5,70335.1,144923.5,36230.9,269536.5,264238.9,121370.8,67384.1,66059.7,204.6,31.1,9.197424672,31.634823293,91.7,130038.9,129157.5,32509.7,32289.4,849533.5,123720.6,269536.5,67384.1,130038.9,129157.5,32509.7,32289.4,156830.3,39207.6,61422.4,15355.6,83562.1,20890.5,52489.0,13122.3,27946.1,6986.5,15649.3,3912.3,1198.0,299.5,478.2,119.6,18501.7,4625.4,14884.6,3721.2,18501.7,18501.7,4625.4,4625.4,14884.6,3721.2,,,,,340952.3,306698.3,140873.3,85238.1,76674.6,188.7,40.0,14.643750366,18.977946592,120.3,175584.3,162570.8,43896.1,40642.7,766771.0,111667.6,258778.5,259926.6,119390.1,64694.6,64981.6,166.4,41.8,12.223666511,44.549611484,88.6,151260.1,156223.8,37815.0,39056.0,621660.3,90534.6,2.17712,0.0,0.0,0.0,0.0,261412.8
2010-Q3,46340.2,49540.9,11585.1,12385.2,8529.8,-3853.9,580.8,-963.5,145.2,96441.94845,24110.487112,33438.369421,8359.592355,363235.29023,90808.822557,165630.92102,41407.730255,275862.7098,68965.67745,128980.6959,32245.173975,77690.06176,19422.51544,21801.30253,5450.325633,350535.1721,87633.793025,152964.503,38241.12575,889209.5067,222302.376675,336309.14632,84077.28658,1426576.807,356644.20175,557179.7393,139294.934825,221919.851,55479.96275,91329.96298,22832.490745,316754.4836,79188.6209,92014.68034,23003.670085,1712834.549,428208.63725,668566.5095,167141.627375,1712834.5,1715547.4,743774.6,428208.6,428886.9,253.3,30.7,0.541693873,10.250343783,93.9,668566.5,677244.4,167141.6,169311.1,5589370.4,814000.0,286257.7418,71564.43545,111386.7702,27846.69255,,,,,1353694.3,1352975.9,338423.6,338244.0,250.7,533090.4,539606.5,133272.6,134901.6,1099323.2,1093516.4,474093.4,274830.8,273379.1,236.2,31.4,1.352587792,8.355782942,88.8,456779.1,462958.5,114194.8,115739.6,3486199.5,507707.7,254371.1,259663.6,112577.0,63592.8,64915.9,338.8,30.4,-1.173718222,2.333660913,79.2,76311.4,76647.9,19077.8,19162.0,853388.9,124282.1,312800.1,315046.0,78200.0,78761.5,139329.9,34832.5,299912.1,289331.5,125439.5,74978.0,72332.9,216.3,32.9,3.561538692,29.351974317,94.9,139804.0,133757.5,34951.0,33439.4,879790.0,128127.0,299912.1,74978.0,139804.0,133757.5,34951.0,33439.4,171225.0,42806.3,65565.6,16391.4,95760.5,23940.1,57935.3,14483.8,31663.7,7915.9,15814.3,3953.6,1262.9,315.7,488.8,122.2,12888.0,3222.0,-474.0,-118.5,12888.0,12888.0,3222.0,3222.0,-474.0,-118.5,,,,,339698.4,327739.6,142091.3,84924.6,81934.9,201.8,42.8,-0.096224263,27.539655009,120.2,168049.6,162414.4,42012.4,40603.6,766033.2,111560.2,293358.2,278198.7,120612.9,73339.6,69549.7,171.9,43.2,3.590877738,39.580825402,91.8,171903.5,161833.6,42975.9,40458.4,643983.3,93785.6,2.30654,0.0,0.0,0.0,0.0,247942.1
2010-Q4,31352.2,42079.1,7838.1,10519.8,-221.4,-23678.0,-19003.8,-5919.5,-4750.9,121815.750893,30453.937723,34218.001792,8554.500448,381213.31177,95303.327942,165754.98039,41438.745098,293963.8374,73490.95935,131060.2656,32765.0664,78372.00573,19593.001433,20908.31029,5227.077573,368133.4633,92033.365825,154538.6545,38634.663625,948053.7501,237013.437525,338917.81326,84729.453315,1529454.819,382363.70475,559799.1058,139949.77645,241170.9547,60292.738675,94043.18881,23510.797203,338749.3321,84687.333025,90335.96995,22583.992487,1829124.25,457281.0625,668190.0977,167047.524425,1829124.3,1843163.0,757625.7,457281.1,460790.8,268.5,32.5,1.361616388,9.697409612,95.1,668190.1,686465.8,167047.5,171616.5,5665476.2,825083.6,299669.4319,74917.357975,108390.9919,27097.747975,,,,,1443638.9,1484468.0,360909.7,371117.0,266.2,537085.4,557642.9,134271.3,139410.7,1139978.0,1201442.8,493848.8,284994.5,300360.7,251.6,33.4,3.152785954,13.730160914,91.6,451162.8,477554.6,112790.7,119388.7,3596111.9,523714.7,303660.9,282187.9,115992.4,75915.2,70547.0,352.3,31.6,4.488452166,4.854678597,82.7,85922.6,80088.2,21480.7,20022.1,891692.8,129860.4,354133.1,329598.2,88533.3,82399.6,154782.7,38695.7,313472.5,318686.4,130994.9,78368.1,79671.6,224.1,34.1,6.303802931,29.991426802,100.9,144754.3,142189.3,36188.6,35547.3,935250.2,136203.8,313472.5,78368.1,144754.3,142189.3,36188.6,35547.3,170014.8,42503.7,63202.0,15800.5,103981.3,25995.3,62377.8,15594.5,38022.7,9505.7,18699.9,4675.0,1453.7,363.4,474.6,118.7,40660.6,10165.2,10028.4,2507.1,40660.6,40660.6,10165.2,10165.2,10028.4,2507.1,,,,,332472.0,344458.0,141588.2,83118.0,86114.5,224.2,47.5,-5.416596622,11.593665016,113.7,151952.4,153617.1,37988.1,38404.3,724540.3,105517.4,301119.7,302378.9,124291.8,75279.9,75594.7,175.2,44.0,6.665644007,35.925508966,97.9,175630.4,172620.9,43907.6,43155.2,686909.0,100037.0,2.43281,0.0,0.0,0.0,0.0,204789.9
2011-Q1,19260.6,53410.6,4815.1,13352.7,-217.4,-33400.9,-24568.0,-8350.2,-6142.0,110158.510357,27539.627589,37931.864239,9482.96606,393221.0632,98305.2658,156459.58936,39114.89734,299731.5472,74932.8868,121432.8364,30358.2091,94966.04608,23741.51152,22642.52314,5660.630785,392888.3242,98222.08105,152800.6528,38200.1632,986754.8409,246688.710225,335138.55503,83784.638757,1585100.461,396275.11525,552172.5318,138043.13295,229980.6596,57495.1649,90869.99912,22717.49978,363885.8571,90971.464275,91467.90311,22866.975777,1888827.152,472206.788,662325.586,165581.3965,1888827.2,1975573.3,777258.0,472206.8,493893.3,281.1,34.1,2.395527853,9.014001358,97.4,662325.6,702910.3,165581.4,175727.6,5801194.2,844848.7,303726.6912,75931.6728,110153.0542,27538.26355,,,,,1548769.7,1571782.1,387192.4,392945.5,275.4,558579.6,570795.8,139644.9,142698.9,1263267.6,1265342.9,497829.1,315816.9,316335.7,257.6,34.2,2.840708007,12.279891642,94.2,484514.0,491120.5,121128.5,122780.1,3698266.9,538591.9,285502.1,305299.9,120115.4,71375.5,76325.0,383.2,34.4,-0.515665223,5.259745083,82.3,74065.6,79675.3,18516.4,19918.8,887094.7,129190.8,320796.9,362560.0,80199.2,90640.0,137146.9,34286.7,324979.7,340868.9,134109.5,81244.9,85217.2,227.4,34.6,5.406481472,26.714702528,106.4,139564.5,149876.7,34891.1,37469.2,985814.4,143567.7,324979.7,81244.9,139564.5,149876.7,34891.1,37469.2,193369.3,48342.3,62947.7,15736.9,98656.2,24664.0,60014.5,15003.6,31460.3,7865.1,16105.2,4026.3,1493.9,373.5,497.1,124.3,-4182.8,-1045.7,-2417.5,-604.4,-4182.8,-4182.8,-1045.7,-1045.7,-2417.5,-604.4,,,,,323761.2,376314.8,148055.1,80940.3,94078.7,238.5,50.6,2.702436977,11.257160813,116.7,138279.5,157768.5,34569.9,39442.1,744120.5,108368.9,304500.7,322904.2,127041.5,76125.2,80726.0,177.1,44.5,5.628272755,30.981724664,103.4,171680.5,182336.4,42920.1,45584.1,725570.1,105667.4,2.54172,0.0,0.0,0.0,0.0,211467.8
2011-Q2,65441.3,27703.9,16360.3,6926.0,-82.5,-14863.5,-33570.7,-3715.9,-8392.7,247958.316441,61989.57911,98865.270091,24716.317523,436426.87971,109106.719928,169080.41902,42270.104755,346818.1537,86704.538425,136012.8529,34003.213225,102469.4638,25617.36595,22631.75336,5657.93834,438513.408,109628.352,165129.2463,41282.311575,1110263.8833,277565.970825,356321.19056,89080.29764,1897118.543,474279.63575,646898.633,161724.65825,259872.2881,64968.072025,96119.82171,24029.955428,411878.1872,102969.5468,95072.12255,23768.030638,2237123.835,559280.95875,766332.9546,191583.23865,2237123.8,2129968.8,791763.9,559281.0,532492.2,300.3,36.4,0.898664306,5.289758963,98.3,766333.0,709227.1,191583.2,177306.8,5853327.5,852441.1,340005.2921,85001.323025,119434.3216,29858.5804,,,,,1739370.4,1670667.3,434842.6,417666.8,290.1,602801.8,575823.1,150700.5,143955.8,1407332.3,1339830.5,498049.3,351833.1,334957.6,270.8,36.0,0.73807223,8.311481784,94.9,521971.6,494745.4,130492.9,123686.3,3725562.8,542567.1,332038.1,330526.7,122865.2,83009.5,82631.7,407.7,36.6,1.760251161,4.537864044,83.8,80830.2,81077.7,20207.6,20269.4,902709.8,131464.9,432312.1,418941.3,108078.0,104735.3,178394.6,44598.7,369566.5,363534.9,135135.2,92391.6,90883.7,236.9,36.0,2.390356038,18.815654728,108.9,153571.0,153459.3,38392.8,38364.8,1009378.8,146999.5,369566.5,92391.6,153571.0,153459.3,38392.8,38364.8,210674.1,52668.5,66021.3,16505.3,113984.8,28496.2,65750.2,16437.5,43375.8,10843.9,21328.2,5332.1,1531.8,383.0,471.4,117.8,62745.5,15686.4,24823.6,6205.9,62745.5,62745.5,15686.4,15686.4,24823.6,6205.9,,,,,425057.1,389067.1,144626.2,106264.3,97266.8,246.5,52.3,0.057430734,-2.898277261,116.8,170971.3,157859.1,42742.8,39464.8,744547.9,108431.2,359615.7,361363.1,134327.9,89903.9,90340.8,188.8,47.4,4.987144161,22.535625837,108.6,185834.8,191429.8,46458.7,47857.5,761755.3,110937.2,2.69016,0.0,0.0,0.0,0.0,232883.5
2011-Q3,29118.9,20850.0,7279.7,5212.5,-60.2,-39516.7,-34626.3,-9879.2,-8656.6,124588.120131,31147.030033,33832.410966,8458.102742,467738.62377,116934.655943,173691.59079,43422.897697,364873.5663,91218.391575,138227.837,34556.95925,112936.4431,28234.110775,23914.29215,5978.573038,461448.789,115362.19725,166327.4501,41581.862525,1176696.2555,294174.063875,359006.78872,89751.69718,1881959.443,470489.86075,590445.0827,147611.270675,284239.935,71059.98375,97739.73811,24434.934528,431007.5315,107751.882875,94939.60051,23734.900128,2250487.264,562621.816,711417.3919,177854.347975,2250487.3,2253771.6,805682.7,562621.8,563442.9,315.1,38.2,0.839829645,5.601974149,99.1,711417.4,715183.4,177854.3,178795.9,5902485.5,859600.1,368527.8213,92131.955325,120972.3093,30243.077325,,,,,1814125.1,1813127.7,453531.3,453281.9,307.1,591272.4,590389.0,147818.1,147597.2,1462525.7,1455105.2,520173.8,365631.4,363776.3,286.1,38.0,2.799659135,9.857909407,97.6,509458.3,508596.5,127364.6,127149.1,3829865.9,557757.1,351599.4,356223.2,127343.4,87899.9,89055.8,435.5,39.1,0.881514265,6.711876973,84.5,81814.1,81792.5,20453.5,20448.1,910667.3,132623.7,407243.2,409117.4,101810.8,102279.4,159661.7,39915.4,407570.8,392893.7,140452.4,101892.7,98223.4,248.9,37.8,2.856273577,18.006507458,112.0,164571.6,157842.5,41142.9,39460.6,1038209.5,151198.2,407570.8,101892.7,164571.6,157842.5,41142.9,39460.6,231879.7,57969.9,71036.3,17759.1,123370.4,30842.6,70137.9,17534.5,50783.5,12695.9,22911.3,5727.8,1537.2,384.3,486.1,121.5,-327.5,-81.9,-4909.9,-1227.5,-327.5,-327.5,-81.9,-81.9,-4909.9,-1227.5,,,,,443868.2,414070.5,148022.7,110967.1,103517.6,251.2,53.3,4.427584594,1.498649984,122.0,172841.5,164848.4,43210.4,41212.1,777513.4,113232.1,414749.3,393220.4,140569.2,103687.3,98305.1,197.1,49.5,4.202539073,23.259148083,113.2,212358.2,199474.7,53089.5,49868.7,793768.4,115599.3,2.79734,0.0,0.0,0.0,0.0,139997.8
2011-Q4,33678.5,45534.7,8419.6,11383.7,-153.2,-34712.6,-29728.8,-8678.2,-7432.2,127311.436257,31827.859064,34163.834637,8540.958659,477416.33993,119354.084983,171306.53796,42826.63449,370138.8872,92534.7218,135753.5119,33938.377975,112388.1724,28097.0431,22522.74247,5630.685618,468995.0929,117248.773225,162573.6662,40643.41655,1242260.2436,310565.0609,356571.71921,89142.929803,1959376.192,489844.048,584564.8343,146141.208575,317362.6866,79340.67165,100195.7384,25048.9346,455902.4641,113975.616025,93802.31461,23450.578653,2339658.163,584914.54075,703050.4564,175762.6141,2339658.2,2356782.7,811762.9,584914.5,589195.7,329.2,39.9,0.086993615,4.274028858,99.2,703050.5,715805.6,175762.6,178951.4,5907620.2,860347.9,380281.9713,95070.492825,118485.6221,29621.405525,,,,,1862704.5,1909392.6,465676.1,477348.1,321.6,578073.9,593719.8,144518.5,148429.9,1464379.5,1537226.5,529477.5,366094.9,384306.6,300.2,39.9,0.693993252,7.239290594,98.3,490644.7,512126.2,122661.2,128031.5,3856444.9,561627.9,398324.9,375414.7,129306.7,99581.2,93853.7,460.1,41.3,-0.243093425,1.879648142,84.3,87429.1,81593.6,21857.3,20398.4,908453.5,132301.3,443275.2,413008.6,110818.8,103252.2,159689.2,39922.3,401260.2,406079.5,139868.8,100315.0,101519.9,265.1,40.3,-2.96792407,7.714080553,108.7,156629.2,153157.9,39157.3,38289.5,1007396.2,146710.7,401260.2,100315.0,156629.2,153157.9,39157.3,38289.5,230195.4,57548.9,68134.9,17033.7,123501.0,30875.3,68501.4,17125.3,45854.0,11463.5,19497.8,4874.4,1709.8,427.5,495.2,123.8,42015.0,10503.8,3060.0,765.0,42015.0,42015.0,10503.8,10503.8,3060.0,765.0,,,,,415364.4,428598.5,147625.1,103841.1,107149.6,258.7,54.9,0.499058777,7.846814834,122.6,164054.9,165671.1,41013.7,41417.8,781393.6,113797.2,381685.9,383063.8,131941.3,95421.5,95766.0,196.0,49.3,-2.042746407,13.196031757,110.8,198767.5,195400.0,49691.9,48850.0,777553.7,113237.9,2.90329,0.0,0.0,0.0,0.0,131485.7
