country,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN
2015-Q3,28310.2,20940.6,54595.0,41637.6,2884639.8,2230749.0,433272.2,326782.7,867109.3,706575.5,615005.3,489547.9,299388.5,223649.5,632357.5,465116.3,1284869.8,973741.3,103338.6,107379.9,119327.9,88511.6,82682.3,67199.7,48496.4,37491.4,250120.8,171445.2,48546.3,36597.2,2990645.0,2312843.5,11663659.7,2654706.0,2990645.0,2915914.9,129.1,100.6,1.234396778,4.85832426,100.6,2312843.5,2258607.7,11592948.1,2663008.7,106005.2,82094.5,-66610.7,-1268.1,1992932.5,1967002.0,135.4,1463365.3,1452243.4,109165.0,72007.5,1667108.9,1245315.9,6695752.5,1523986.0,1700700.7,1673938.1,133.6,100.5,1.270984562,4.876593584,100.6,1270495.8,1252743.8,6662491.5,1530436.7,33591.8,25179.8,183066.7,120862.0,1176215.0,267712.3,292231.8,294053.7,148.5,102.5,4.869918636,7.370549273,102.1,192869.5,198009.3,1147864.1,263675.1,1809865.8,1342503.3,1036012.9,1012730.3,132.0,796151.3,767508.4,3819901.1,869428.2,961083.3,954975.3,130.4,100.4,1.326875854,5.082491722,100.6,737766.6,732418.8,3805809.7,874230.1,961083.3,737766.6,722634.1,549086.7,159716.3,129690.3,46724.8,41242.6,15852.1,11902.6,97139.4,76545.2,54459.2,39954.1,24273.7,19035.5,74929.7,35586.3,58384.7,44888.2,74929.7,35586.3,58384.7,44888.2,2484547.3,565495.1,621136.8,621136.8,122.8,100.9,0.5090612,-1.737830032,101.0,504268.1,505941.1,2462473.5,565653.2,538880.8,538880.8,449849.7,453117.3,82256.1,79538.7,54418.4,52792.5,2400784.7,546430.3,592826.6,600196.2,129.3,100.6,-0.732366614,-5.897577012,99.7,449673.1,464303.5,2387519.9,548435.7,485365.7,488656.3,385686.2,397556.3,107460.9,110696.3,63986.9,65585.7,4393.57863,0.0,0.0,-111971.5,-66610.7,-63579.2,-1268.1,-11089.9,-98170.9
2015-Q4,-11151.2,20652.3,22594.1,35860.0,2839900.7,2195841.8,338702.9,251799.3,866642.6,711757.2,621183.2,491661.8,321880.5,235512.3,635809.8,465160.8,1312674.7,996773.0,104933.3,108647.0,124174.7,91897.9,83852.5,67690.9,49622.0,38139.4,264512.5,187912.5,49769.9,37324.5,2939558.7,2272929.2,11845462.4,2670730.5,2939558.7,2961365.6,129.5,100.9,1.275292278,4.989144993,101.9,2272929.2,2287411.5,11740792.0,2696969.8,99658.0,77087.4,-73264.0,-2251.8,2107298.0,2004709.6,136.4,1542934.1,1469580.3,152755.2,104791.1,1674804.1,1244994.6,6826281.8,1539083.8,1709693.1,1706570.5,134.6,101.2,1.218716577,4.9051386,101.8,1270866.5,1268011.2,6743688.4,1549088.3,34888.9,25871.9,244849.7,167276.5,1186841.6,267590.6,397604.9,296710.4,148.2,102.3,1.081957333,7.603087952,103.3,272067.6,200151.6,1160283.5,266528.0,1862448.3,1375657.6,916675.9,977191.3,128.9,709652.9,757889.6,3887977.2,876600.6,1007152.8,971994.3,131.0,100.9,1.296190053,5.508868793,101.9,767265.5,741912.4,3855140.3,885561.8,1007152.8,767265.5,764986.9,580565.7,161589.4,127815.5,45846.4,38097.3,16082.8,12010.9,99660.3,77707.3,57205.9,40779.1,23370.6,18105.1,-90477.0,26985.0,-57612.6,9620.2,-90477.0,26985.0,-57612.6,9620.2,2380861.4,536799.6,595215.3,595215.3,122.1,100.3,-3.614870745,-4.519006998,97.3,497025.5,487652.0,2373458.2,545205.6,512725.2,512725.2,442617.8,435175.5,82490.1,79630.7,54407.7,52433.4,2298252.0,518174.1,606366.5,574563.0,127.2,98.9,-2.694699503,-8.947826847,97.0,474431.5,451792.0,2323183.4,533657.0,491082.5,469661.7,405269.8,388076.9,115284.0,105344.6,69161.6,63320.5,4435.28922,0.0,0.0,-138247.6,-73264.0,-61546.9,-2251.8,31856.1,-68594.9
2016-Q1,15778.8,-3431.0,39528.5,34944.6,2845744.2,2200145.0,395458.3,286069.2,855528.3,712311.0,617397.4,490162.7,306118.6,220732.5,631447.3,462007.4,1288639.0,981032.3,106342.7,109405.3,124958.0,92054.7,86267.0,69142.3,51359.9,38997.4,237338.7,171430.4,50925.4,37994.8,2929269.0,2264721.0,11989664.3,2689794.7,2929269.0,2997416.1,129.5,100.9,1.20823774,4.970384935,103.1,2264721.0,2315048.9,11882648.7,2729555.7,83524.8,64576.0,-53488.9,35645.7,1929371.3,2031430.5,137.4,1410904.0,1478323.2,77449.8,53537.6,1694520.2,1247309.5,6964951.6,1562536.7,1728613.0,1741237.9,135.6,102.0,1.261369145,5.017864753,103.1,1272435.8,1284005.5,6828751.2,1568628.1,34092.8,25126.2,123308.5,84930.6,1163420.5,261005.0,200758.3,290855.1,150.3,103.7,-3.316076073,2.702189644,99.8,138468.2,193514.5,1121807.7,257689.7,1806062.8,1325973.3,1037607.8,1025414.6,131.8,778642.8,778056.7,3965747.0,889686.7,962005.7,991436.7,132.5,102.0,0.882796205,4.797697531,102.8,725586.6,748462.0,3889173.3,893379.5,962005.7,725586.6,725012.8,544473.4,147241.3,115876.1,43131.3,35667.0,17401.2,12837.4,86708.8,67371.6,63281.9,44837.3,26469.7,20399.9,75602.1,33407.5,53056.2,27931.9,75602.1,33407.5,53056.2,27931.9,2238886.7,502278.1,559721.7,559721.7,115.2,94.7,-0.36664409,-4.262343647,97.0,483046.7,485864.1,2364756.1,543206.6,481674.4,481674.4,431004.8,432311.7,78047.2,80701.8,52041.9,53782.0,2252610.6,505356.9,543942.9,563152.6,124.9,97.1,-0.193126946,-5.8848093,96.8,443518.1,450919.4,2318696.7,532626.3,443511.0,455514.2,382055.4,385781.9,100431.9,106692.0,61462.8,65386.8,4457.46443,0.0,0.0,-90730.8,-53488.9,-56090.2,35645.7,26190.5,-3142.8
2016-Q2,15992.5,14719.9,41302.8,38506.4,2976078.6,2280764.0,442483.7,321931.5,882756.2,725480.7,635488.3,507478.3,311273.7,224160.2,651276.0,477141.0,1339565.0,1009191.6,110707.5,113736.0,128136.8,93913.1,87174.7,69813.9,52007.2,39480.4,258294.0,176365.4,51968.8,38741.8,3073536.7,2355445.0,12254494.0,2731244.3,3073536.7,3063623.5,130.7,101.8,1.264700487,5.076488293,104.4,2355445.0,2344327.3,12032928.6,2764076.4,97458.1,74681.0,-61711.2,37533.7,2048752.5,2080828.3,139.1,1477545.2,1496362.8,111996.1,72321.0,1723162.4,1264230.0,7092947.0,1580854.4,1758267.2,1773236.8,136.4,102.6,1.242008284,5.08734143,104.4,1289989.7,1299952.9,6913564.8,1588110.6,35104.8,25759.7,178489.3,115234.5,1225698.6,273180.0,290485.4,306424.7,154.1,106.3,2.76799287,5.326272923,102.6,187555.5,198870.9,1152859.2,264822.6,1870263.3,1362310.8,1070502.9,1045067.9,132.5,799063.3,788460.7,4018281.3,895582.3,985737.2,1004570.3,132.9,102.3,0.99949766,4.581312637,103.9,742915.5,755942.8,3928045.5,902308.8,985737.2,742915.5,735733.3,552231.5,153236.0,120338.8,48103.6,39770.3,15877.5,11756.1,89255.0,68812.5,65000.4,46028.0,31767.5,24317.1,84765.7,38296.2,56147.8,27204.9,84765.7,38296.2,56147.8,27204.9,2354161.8,524688.4,588540.4,588540.4,118.3,97.2,2.387472779,-1.174997771,99.3,497198.6,497463.9,2421214.0,556175.5,510502.5,510502.5,445134.8,443660.6,78037.9,80726.2,52063.8,53704.9,2295282.3,511565.5,572548.0,573820.6,125.0,97.3,1.782611573,-1.875330812,98.5,455895.8,458957.6,2360030.1,542121.0,465422.8,468061.5,389892.1,393899.3,107125.2,107858.4,66003.7,66320.9,4486.78066,0.0,0.0,-141312.5,-61711.2,-73624.4,37533.7,23849.4,-22724.8
2016-Q3,32107.8,16633.4,43276.7,34933.9,3073195.7,2329197.1,462892.6,337298.7,904853.3,729988.0,644068.7,511443.9,327034.0,234726.3,678440.4,487073.8,1378415.8,1027184.1,114718.7,116971.2,133302.4,96546.8,88194.5,70126.8,53493.9,40097.8,256701.7,176872.2,53564.2,39495.5,3205019.0,2429260.6,12516084.8,2760541.7,3205019.0,3129021.2,131.8,102.7,1.233183314,5.075228775,105.7,2429260.6,2373237.2,12181316.7,2798162.5,131823.3,100063.5,-58146.0,34275.8,2126391.0,2099528.5,139.1,1521814.7,1509899.0,110701.5,71469.4,1799929.5,1307794.3,7241030.6,1597078.2,1836861.5,1810257.7,137.6,103.5,1.228688514,5.043451472,105.7,1334652.7,1315925.3,6998511.0,1607623.5,36932.0,26858.5,178828.0,115692.6,1151935.5,254070.3,289529.5,287983.9,151.4,104.4,-4.332623154,-3.916314855,98.1,187162.0,190254.6,1102910.2,253348.8,1947563.0,1406122.2,1104666.3,1079656.3,135.3,829893.4,798189.1,4052990.4,893925.6,1021330.0,1013247.6,132.8,102.2,0.96711327,4.209995126,104.9,769037.1,763253.6,3966034.1,911035.2,1021330.0,769037.1,768627.4,576301.2,163771.6,128679.0,57536.8,47312.7,16432.5,12071.3,89802.4,69295.0,57752.8,40710.3,31178.1,23346.8,83336.3,44554.3,60856.2,47796.2,83336.3,44554.3,60856.2,47796.2,2279558.9,502778.4,569889.7,569889.7,118.7,97.5,-3.465917461,-5.083374492,95.8,474544.4,480222.2,2337296.7,536898.9,484251.7,484251.7,417290.7,425685.9,85638.0,81439.1,57253.7,54388.5,2213025.4,488103.8,537782.0,553256.3,124.2,96.6,-2.978331342,-4.095435578,95.6,431267.7,445288.3,2289740.6,525974.8,440615.3,450561.8,370728.2,381507.7,97166.7,99987.3,60539.6,62132.7,4533.92353,0.0,0.0,3594.8,-58146.0,-43655.6,34275.8,21073.5,66305.2
2016-Q4,29958.1,65914.9,28941.5,44664.6,3063837.0,2287591.8,370763.2,265656.1,944187.9,731334.8,648249.2,507792.0,343174.5,245421.3,682296.1,487205.4,1405711.4,1045179.6,117419.8,119095.6,133809.6,95764.8,88852.0,70417.5,54762.6,40746.1,273601.8,191674.8,54969.5,40275.4,3193903.8,2385186.8,12846670.9,2796251.4,3193903.8,3211667.7,133.7,104.2,1.211968001,5.009528516,107.0,2385186.8,2402000.0,12328950.4,2832075.3,130066.8,97595.0,-70967.5,-6850.9,2248621.2,2141348.8,140.7,1595710.8,1521389.7,150072.4,99309.6,1809411.3,1306974.2,7387162.1,1607915.6,1847781.2,1846790.5,138.7,104.3,1.205333173,5.029562352,107.0,1334592.0,1331786.6,7082866.4,1627000.7,38369.9,27617.9,250767.6,161809.2,1185398.0,258017.9,400840.0,296349.5,154.6,106.7,0.74108439,-4.240332408,98.9,261118.8,191664.5,1111083.7,255226.3,1997853.6,1433901.6,986291.9,1048930.1,129.5,767385.4,810278.4,4123788.6,897598.3,1071128.9,1030947.1,133.2,102.5,1.398306807,4.315049289,106.3,804045.4,773926.3,4021491.5,923774.2,1071128.9,804045.4,807866.4,604204.0,177598.4,138794.9,59361.5,48529.9,19205.0,14021.0,99032.0,76244.0,60646.2,42511.1,25018.0,18535.5,-84837.0,42609.0,-36660.0,30467.2,-84837.0,42609.0,-36660.0,30467.2,2596853.4,565240.2,649213.3,649213.3,127.9,105.1,5.707811091,4.097268906,101.3,516393.0,507632.4,2470705.2,567544.1,563162.7,563162.7,459434.7,451206.7,86050.7,84906.8,56958.3,56442.2,2333193.9,507851.2,619255.2,583298.5,126.0,98.0,3.970364197,2.47368273,99.4,487451.5,462967.9,2380651.6,546858.0,502418.2,477829.7,415662.6,397149.4,116837.0,107023.1,71788.8,65954.4,4594.2474,0.0,0.0,-113337.3,-70967.5,-70943.4,-6850.9,29490.9,23455.3
2017-Q1,55132.9,46748.8,58444.6,51275.3,3132620.4,2307496.8,438519.5,306492.9,958868.4,731210.8,661774.3,511134.3,329888.9,233893.3,687780.7,486912.2,1405343.6,1035899.8,123693.2,120874.5,138290.1,97586.0,92775.8,71653.6,56866.9,41662.4,248816.4,176188.8,57120.5,41022.3,3228172.2,2378146.4,13201199.2,2832579.2,3228172.2,3300299.8,135.7,105.8,1.251089357,5.053989602,108.3,2378146.4,2432051.2,12483196.5,2867507.1,95551.8,70649.6,-32885.4,20983.3,2089259.6,2198468.0,142.0,1478100.0,1547704.2,83217.6,55666.3,1838351.1,1308761.7,7553880.6,1620835.0,1876668.9,1888470.2,140.1,105.3,1.23747645,5.004780549,108.3,1335917.3,1348267.1,7170515.2,1647134.5,38317.8,27155.7,129373.1,86516.4,1227396.1,263362.2,212590.7,306849.0,155.2,107.1,3.148346054,2.162292651,102.0,142182.7,197698.8,1146064.4,263261.7,1959886.4,1391583.6,1116665.1,1101395.5,134.8,820618.5,816801.7,4201456.2,901505.8,1017939.4,1050364.0,133.8,103.0,1.422857445,4.873484593,107.8,760190.0,784938.1,4078711.6,936918.2,1017939.4,760190.0,772891.2,576435.9,162713.7,125649.5,55831.2,44690.4,17743.0,12769.9,89139.5,68189.1,57678.5,39982.1,24656.0,18122.4,98725.6,47569.6,60428.5,34093.4,98725.6,47569.6,60428.5,34093.4,2635659.1,565532.9,658914.8,658914.8,126.1,103.6,2.938608552,7.550608101,104.3,523324.3,522549.7,2543309.6,584222.0,574355.2,574355.2,468021.5,466479.6,84559.6,86266.8,55302.8,56288.0,2448663.9,525409.4,603781.8,612166.0,129.9,101.0,1.794211572,4.514122337,101.2,464879.7,471274.5,2423365.5,556669.7,501247.6,503728.5,402845.6,405918.8,102534.2,109073.8,62034.1,65952.5,4660.48722,0.0,0.0,31471.2,-32885.4,-39701.8,20983.3,15778.5,-32038.6
2017-Q2,40310.1,20593.3,53813.6,49300.3,3240924.9,2380881.9,468865.0,332720.4,970636.0,746715.9,682513.3,525246.7,340378.2,239742.0,711575.8,500071.4,1461045.7,1061703.6,129103.5,126316.2,141673.1,99480.3,95482.0,72387.2,58705.1,42733.4,265579.8,178645.6,58926.4,42069.5,3366787.3,2473512.9,13419594.7,2865732.8,3366787.3,3354898.7,136.2,106.2,1.247973665,5.036636868,109.7,2473512.9,2462402.6,12638983.6,2903292.8,125862.4,92631.0,-28079.0,41363.2,2202006.9,2233338.8,143.4,1538578.2,1557202.7,114670.9,72304.5,1871559.1,1326686.0,7698197.6,1643937.7,1911263.2,1924549.4,141.1,106.1,1.182201228,4.942750698,109.6,1354643.7,1364206.3,7255285.1,1666606.9,39704.1,27957.7,176072.9,111630.0,1227804.9,262195.8,290743.7,306951.2,157.0,108.3,-1.121655872,-1.704431045,100.8,183934.5,195481.3,1133209.5,260308.8,2025934.1,1426948.3,1152549.3,1131672.2,136.1,839757.8,831556.5,4325393.9,923680.9,1055677.5,1081348.5,135.1,104.0,1.99893409,5.911255903,110.0,782620.7,800628.5,4160242.3,955646.6,1055677.5,782620.7,790528.3,585748.5,163206.7,125406.1,56326.9,44754.9,18644.8,13341.6,88234.9,67309.5,68161.6,46970.7,33780.9,24495.4,96871.8,48058.7,57137.1,27266.5,96871.8,48058.7,57137.1,27266.5,2551576.7,544885.1,637894.2,637894.2,122.0,100.3,0.050208335,5.095481459,104.3,510668.9,522812.1,2544586.5,584515.3,552481.3,552481.3,454906.5,465195.8,85412.9,88028.5,55762.4,57556.7,2469203.3,527294.4,597584.0,617300.8,130.4,101.4,0.474729784,3.171141299,101.7,456855.3,473511.8,2434870.0,559312.4,487422.9,505506.7,390422.2,406373.8,110161.1,111245.9,66433.1,66759.3,4682.77948,0.0,0.0,85824.8,-28079.0,-26602.5,41363.2,25519.6,-19469.9
2017-Q3,46178.5,39264.1,54553.2,45148.1,3357619.0,2445456.1,489398.6,346953.5,993228.1,759750.5,698585.7,536388.6,358918.2,251107.5,746599.1,516240.7,1516074.1,1087644.6,130302.3,127285.8,147135.2,102471.6,96539.2,72598.2,60727.7,43853.2,273786.4,181990.9,60984.2,43204.2,3504138.5,2552296.9,13706908.4,2910194.1,3504138.5,3426727.1,137.4,107.1,1.25770079,5.062075495,111.0,2552296.9,2493372.2,12797944.1,2939807.6,146519.5,106840.8,-27436.2,34046.0,2299783.0,2272202.0,143.6,1594139.4,1582142.9,120237.5,75368.8,1950543.2,1372040.0,7860311.6,1668868.8,1991314.1,1965077.9,142.3,107.0,1.260841536,4.976083408,110.9,1400519.9,1381406.8,7346762.7,1687620.2,40770.9,28480.0,188231.4,118250.7,1231728.3,261515.5,308469.0,307932.1,156.3,107.8,0.798042669,3.567185391,101.6,193619.4,197041.3,1142253.0,262386.2,2111551.6,1475888.7,1185613.1,1164125.5,137.0,869558.3,849496.1,4416588.9,937711.9,1115902.5,1104147.2,135.6,104.4,1.710196917,6.69072676,111.9,823497.8,814320.9,4231390.7,971990.0,1115902.5,823497.8,832220.7,612509.3,187203.7,143711.4,62498.4,49816.5,19791.4,14101.8,104913.9,79793.1,65217.7,44729.4,31260.4,22547.8,69710.6,54022.5,46060.5,36984.1,69710.6,54022.5,46060.5,36984.1,2825708.9,599942.8,706427.2,706427.2,128.9,105.9,4.863049358,14.163126325,109.4,552347.6,548236.7,2668331.0,612940.6,609126.0,609126.0,488947.6,489072.9,97301.2,90181.7,63400.0,58763.2,2668652.5,566597.3,660248.7,667163.1,132.6,103.2,6.24628181,12.980433183,108.0,497794.4,503088.6,2586958.8,594248.7,549075.1,552134.3,431052.4,434232.9,111173.6,114092.3,66742.0,68325.6,4709.96363,0.0,0.0,41223.2,-27436.2,-43716.7,34046.0,18471.0,-3834.5
2017-Q4,-5844.0,29171.3,14933.9,36021.7,3335431.5,2397424.3,391180.1,272208.9,1018312.4,755003.9,696838.6,530696.5,381328.3,263182.1,745152.3,513331.3,1544610.7,1107029.4,130616.9,128944.2,144105.2,99433.5,97462.2,72929.5,61917.3,44514.8,303129.3,203997.3,62227.5,43878.8,3490727.7,2508971.9,14031600.5,2966885.3,3490727.7,3507900.1,138.9,108.3,1.272568823,5.124981575,112.4,2508971.9,2525102.1,12960806.8,2977218.7,155296.2,111547.6,-61882.6,-3905.7,2432070.7,2319111.4,145.3,1672231.8,1595999.6,160046.3,101961.1,1962602.8,1372141.0,8022212.3,1696241.6,2004404.4,2005553.1,143.4,107.9,1.231054463,5.002763033,112.3,1401212.0,1398412.7,7437205.4,1708395.7,41801.6,29071.0,267620.0,169058.6,1270949.6,268733.5,427666.3,317737.4,158.4,109.3,1.773036514,4.628086984,103.4,271019.8,200534.9,1162505.6,267038.4,2164450.7,1503173.2,1126383.6,1184017.9,138.0,825711.9,857792.3,4538860.0,959710.7,1181055.4,1134715.0,136.9,105.4,1.787334178,7.100059168,113.9,862454.5,828875.5,4307019.7,989362.8,1181055.4,862454.5,887795.8,644578.1,204252.9,155608.0,59277.8,47196.7,21319.6,15162.6,123655.4,93248.7,63604.1,44151.7,25402.6,18116.7,-54671.8,60985.6,-36742.6,28539.6,-54671.8,60985.6,-36742.6,28539.6,2955297.4,624877.3,738824.3,738824.3,133.6,109.8,0.862623613,8.930383878,110.3,560223.7,552965.9,2691348.7,618228.0,650738.0,650738.0,503861.6,494989.0,88086.4,90882.9,56362.0,58219.4,2838612.1,600205.0,744668.4,709653.0,137.3,106.8,2.754112262,11.658780888,111.0,545289.8,516944.3,2658206.6,610614.9,616686.9,593062.9,470092.9,447887.6,127981.5,117438.5,75196.9,69368.7,4729.40443,0.0,0.0,82893.3,-61882.6,-40262.2,-3905.7,32717.7,20934.0
2018-Q1,2073.6,-24017.0,30265.7,20732.6,3402093.2,2421305.1,465396.6,316734.3,1039424.7,757698.5,710351.6,534688.4,367837.7,251087.9,749591.0,514698.9,1529434.2,1095784.4,133303.0,130255.1,149195.6,101777.6,99254.7,73861.4,63451.9,45012.8,270801.2,185708.6,63836.8,44470.0,3510363.1,2498697.5,14366487.5,3025215.8,3510363.1,3591621.9,140.4,109.4,1.282972503,5.158084578,113.9,2498697.5,2557498.5,13127090.4,3015415.6,108269.9,77392.4,2036.1,30195.0,2261110.1,2379609.7,146.7,1549070.1,1621940.7,89142.4,57335.4,1992971.4,1373633.8,8204024.2,1727558.2,2035767.8,2051006.0,144.9,109.0,1.215470744,4.979938877,113.7,1403001.6,1415410.0,7527602.4,1729160.8,42796.5,29367.8,136199.8,88733.1,1306482.3,275111.9,225342.2,326620.6,160.6,110.8,1.393209324,2.847771492,104.9,146068.6,203328.8,1178701.7,270758.8,2124910.3,1460337.0,1245143.3,1226701.2,138.1,889166.6,888224.4,4639319.2,976922.3,1125787.8,1159829.8,137.4,105.8,1.821126552,7.520621612,116.0,820401.0,843970.4,4385456.0,1007380.3,1125787.8,820401.0,843349.5,611732.9,198649.7,150529.5,64772.2,51113.3,21425.9,15043.7,112451.6,84372.5,57992.8,39794.4,25795.8,18344.2,119355.4,76361.0,68765.6,41630.0,119355.4,76361.0,68765.6,41630.0,2919264.7,614722.7,729816.2,729816.2,129.4,106.3,2.01506211,7.95308032,112.6,553461.3,564108.5,2745581.0,630685.7,634898.5,634898.5,494201.6,502472.6,94917.7,98096.0,59259.7,61430.0,3015332.8,634952.2,727742.6,753833.2,138.7,107.9,5.113066111,15.299255588,116.7,523195.6,543376.0,2794122.4,641836.1,611042.8,627104.0,454812.7,471003.6,116699.8,124273.5,68382.9,72297.0,4748.91327,0.0,0.0,312729.8,2036.1,1821.5,30195.0,32426.7,83871.6
2018-Q2,-30152.7,-63905.9,22285.8,18261.7,3537456.3,2498177.1,502398.1,348350.5,1069654.4,774252.5,729873.9,545680.9,374678.7,253483.1,780840.7,529923.1,1590725.1,1122091.0,135896.9,132776.3,151306.3,102554.9,100593.8,74527.0,66003.5,46530.7,289778.4,189843.8,66305.5,45935.2,3686836.4,2603852.6,14690050.9,3092646.6,3686836.4,3672512.7,141.8,110.5,1.256613797,5.167058385,115.3,2603852.6,2589636.3,13292047.2,3053307.7,149380.1,105675.5,34436.6,52806.5,2396983.4,2428494.5,148.3,1619260.9,1637287.8,126082.6,76979.6,2036114.1,1395305.6,8365484.4,1761157.1,2080722.3,2091371.1,145.8,109.7,1.32195052,5.124933471,115.2,1425727.3,1434121.0,7627113.6,1752019.4,44608.1,30421.7,190178.5,116554.0,1339692.4,282040.9,316261.1,334923.1,162.4,112.0,1.456291946,5.529209884,106.4,193533.6,206289.9,1195867.1,274701.9,2206804.9,1502706.9,1285569.2,1270392.3,140.3,909499.4,905306.9,4719984.5,993682.3,1146715.3,1179996.1,138.1,106.3,1.257168703,6.738700936,117.4,828060.1,854580.5,4440588.6,1020044.8,1146715.3,828060.1,855208.4,614783.9,192764.5,144938.5,61659.4,48337.9,20409.6,14304.2,110695.5,82296.4,68552.8,46982.1,30189.6,21355.6,138854.0,88136.2,81439.3,49721.2,138854.0,88136.2,81439.3,49721.2,2957193.7,622568.0,739298.4,739298.4,129.6,106.6,1.085160448,9.069782328,113.8,548583.0,570230.0,2775375.0,637529.6,642730.7,642730.7,489856.6,508849.2,96567.7,100590.3,58726.4,61146.0,3212817.4,676383.6,769451.2,803204.4,145.5,113.2,1.581297525,16.569091666,118.5,526297.2,551968.4,2838305.8,651985.4,644394.6,672725.5,455714.8,479452.5,125056.6,126555.7,70582.5,70917.7,4749.9934,0.0,0.0,520513.4,34436.5,41992.1,52806.5,26662.1,91408.8
2018-Q3,-34403.2,-14349.6,29903.1,18294.7,3676329.6,2568166.5,519472.6,359518.5,1117500.2,789915.1,754221.2,559760.6,397581.6,265639.9,806648.1,544389.5,1641775.2,1153093.0,144298.0,137648.2,157497.6,105658.2,102188.8,75296.3,68036.7,47654.3,294634.2,195290.5,68471.8,47156.0,3842343.0,2684332.2,15045068.7,3146886.1,3842343.0,3761267.2,143.4,111.8,1.271871234,5.181775921,116.8,2684332.2,2622573.2,13461104.9,3092141.8,166013.4,116165.7,72168.0,51087.7,2495349.0,2465775.4,148.0,1677351.2,1665569.9,131666.0,81097.2,2115546.0,1440669.1,8532207.2,1784630.2,2161217.4,2133051.8,146.9,110.5,1.265345111,5.129608901,116.6,1471616.8,1452267.6,7723622.9,1774188.5,45671.4,30947.7,202465.5,124637.1,1335453.7,279328.8,334131.5,333863.4,159.8,110.3,1.271075905,6.024445925,107.8,205734.3,208912.0,1211067.4,278193.5,2292883.4,1552714.1,1309229.2,1292855.9,141.6,925990.2,913103.2,4863530.5,1017275.3,1231495.8,1215882.6,140.1,107.8,1.567162363,6.588594822,119.3,880471.9,867973.2,4510179.8,1036030.5,1231495.8,880471.9,911137.4,646837.7,220505.2,164885.7,66700.3,52078.9,22067.8,15356.2,131737.1,97450.6,67302.9,45867.7,32550.3,22880.8,77733.4,84673.9,45518.4,42205.2,77733.4,84673.9,45518.4,42205.2,3366055.0,704057.4,841513.8,841513.8,146.0,120.0,1.064810617,5.119171743,115.0,598185.7,576301.9,2804927.4,644318.1,725345.0,725345.0,528386.2,512941.7,116168.7,105940.2,69799.5,63427.8,3423453.4,716063.0,875917.0,855863.3,153.4,119.3,1.094048957,10.916271694,119.8,568282.6,558007.2,2869358.3,659118.5,742447.2,723102.5,496697.9,485739.4,133469.8,136378.4,71584.7,73157.7,4780.9385,0.0,0.0,371275.6,72168.0,8145.0,51087.7,32920.5,80665.5
